Date,IDR,IEE,NLE,DKK,MYR,COP,PEN,NOK,NZD,ZAR,CLP,CAD,AUD,MXN,BRL,RUB,DXY
2025-02-01,16370,0.971628449,0.971628449,7.2462,4.467,4135,3.71,11.2301,1.775883502,18.4776,961,1.4339,1.597188947,20.6413,5.7874,96.6205,129.0413
2025-01-01,16295,0.965064659,0.965064659,7.2015,4.45,4202.5,3.727,11.3174,1.77430802,18.6513,980.38,1.4524,1.610046691,20.678,5.841,98.5705,127.814
2024-12-01,16090,0.965903603,0.965903603,7.2022,4.468,4401.96,3.7539,11.3657,1.787949222,18.8506,992.6,1.438,1.616292226,20.8197,6.1778,113.4955,126.5329
2024-11-01,15840,0.945626478,0.945626478,7.0511,4.44,4432.5,3.738,11.0181,1.690617075,18.0503,973.15,1.4002,1.53609831,20.361,5.973,106.4955,123.831
2024-10-01,15690,0.918864284,0.918864284,6.8526,4.375,4425.07,3.773,10.9922,1.673360107,17.5589,961.12,1.3933,1.519525908,20.012,5.7867,97.3705,122.1296
2024-09-01,15135,0.898149811,0.898149811,6.6942,4.121,4205.97,3.6893,10.5442,1.575299307,17.2574,898.6,1.3524,1.446549978,19.678,5.4482,92.9955,122.8802
2024-08-01,15450,0.905223138,0.905223138,6.7503,4.318,4186.5,3.748,10.5944,1.600256041,17.8217,912.77,1.3493,1.478415139,19.71,5.6103,90.6455,123.7208
2024-07-01,16255,0.923787529,0.923787529,6.8921,4.592,4047.59,3.7202,10.8894,1.681237391,18.1976,942.5,1.3808,1.529051988,18.6,5.65,86.15,124.0309
2024-06-01,16370,0.933445347,0.933445347,6.9599,4.715,4148.65,3.826,10.6642,1.64365549,18.185,940.45,1.3677,1.499925004,18.33,5.5925,85.7455,122.2444
2024-05-01,16245,0.922424131,0.922424131,6.8746,4.704,3855.16,3.7094,10.4669,1.628134158,18.8079,918.28,1.3626,1.503307276,16.993,5.2443,90.3755,122.5142
2024-04-01,16255,0.937646507,0.937646507,6.9928,4.77,3920.5,3.7519,11.1033,1.698946653,18.7556,959.04,1.3777,1.545117429,17.1355,5.1934,93.4455,121.0413
2024-03-01,15850,0.926526452,0.926526452,6.91,4.7225,3857,3.713,10.8158,1.673080141,18.9214,978.97,1.3537,1.533507131,16.531,5.0153,92.5705,121.4155
2024-02-01,15710,0.925668796,0.925668796,6.8973,4.742,3920.51,3.7665,10.6024,1.642845408,19.2061,965.38,1.3575,1.539645881,17.049,4.9716,91.4955,120.5769
2024-01-01,15775,0.924556213,0.924556213,6.8895,4.727,3895.5,3.7879,10.5042,1.635590448,18.6739,929,1.3434,1.523229246,17.212,4.9526,89.9455,120.1585
2023-12-01,15395,0.906125408,0.906125408,6.7542,4.59,3872.59,3.704,10.1351,1.581527756,18.2822,880.58,1.3245,1.468428781,16.954,4.8521,89.2455,121.5369
2023-11-01,15505,0.91861106,0.91861106,6.8473,4.657,4007.57,3.7226,10.8103,1.625223468,18.8524,869.95,1.3562,1.514004542,17.3784,4.9205,89.9705,123.7914
2023-10-01,15880,0.945537065,0.945537065,7.0563,4.762,4115.5,3.8241,11.1701,1.716738197,18.6424,894.55,1.3874,1.578282828,18.037,5.035,93.5955,121.9827
2023-09-01,15450,0.946073794,0.946073794,7.0518,4.6935,4075,3.7811,10.6829,1.668056714,18.9152,890.7,1.3577,1.554243084,17.397,5.032,97,120.2177
2023-08-01,15225,0.922424131,0.922424131,6.8728,4.637,4087.55,3.6755,10.6314,1.676727029,18.8706,851.8,1.3507,1.542495758,17.027,4.9544,94.875,118.4119
2023-07-01,15075,0.90966979,0.90966979,6.7755,4.507,3919.5,3.5873,10.128,1.610824742,17.8504,838.45,1.3187,1.488095238,16.728,4.7241,91.7455,119.5789
2023-06-01,14990,0.916590284,0.916590284,6.8219,4.665,4172.5,3.6102,10.7164,1.63291966,18.8263,800.93,1.3236,1.500150015,17.1135,4.786,86.95,119.7956
2023-05-01,14985,0.935628743,0.935628743,6.966,4.613,4448.5,3.6561,11.0837,1.660853679,19.7248,808.3,1.3572,1.538461538,17.6819,5.0574,81.5455,119.3744
2023-04-01,14665,0.907441016,0.907441016,6.7649,4.458,4695.5,3.7044,10.6304,1.617337862,18.2688,806.36,1.355,1.513546239,17.98,4.9865,79.45,120.8071
2023-03-01,14990,0.922594335,0.922594335,6.8705,4.41,4651.5,3.7613,10.4598,1.598210005,17.7803,794.44,1.3515,1.495886313,18.0099,5.0631,77.9955,120.3366
2023-02-01,15245,0.945537065,0.945537065,7.0368,4.485,4856.68,3.7774,10.3772,1.617599482,18.3487,827.47,1.3645,1.486325803,18.301,5.2367,75.0455,119.8133
2023-01-01,14985,0.920640766,0.920640766,6.8467,4.263,4667.72,3.8276,9.9789,1.553036186,17.3985,795.48,1.3305,1.417635384,18.82,5.0731,70.57,122.2476
2022-12-01,15565,0.934404784,0.934404784,6.9467,4.4,4847,3.803,9.7965,1.575299307,17.0044,847.8,1.3549,1.467782181,19.474,5.286,72.5,124.8627
2022-11-01,15730,0.961076406,0.961076406,7.1459,4.443,4827,3.8175,9.8382,1.588814744,17.1713,888.85,1.3409,1.473622163,19.251,5.1851,60.5,127.4828
2022-10-01,15595,1.011838511,1.011838511,7.5328,4.726,4929.35,3.9569,10.3835,1.720282126,18.2903,943.05,1.3622,1.563232765,19.794,5.1791,61.05,125.5999
2022-09-01,15225,1.020512297,1.020512297,7.5838,4.635,4604.13,3.9747,10.8821,1.787629603,18.1462,966.63,1.3826,1.562011871,20.14,5.4154,59.2,122.3262
2022-08-01,14840,0.994332306,0.994332306,7.3966,4.474,4423,3.8323,9.9145,1.634253963,17.1069,896.5,1.3127,1.462202076,20.1348,5.1831,59,122.7609
2022-07-01,14830,0.978665101,0.978665101,7.2789,4.448,4277.6,3.9161,9.6555,1.590330789,16.6389,899.5,1.2793,1.431639227,20.35,5.1734,59.75,120.0269
2022-06-01,14895,0.954016409,0.954016409,7.0929,4.406,4141.97,3.8144,9.842,1.602307323,16.272,916.3,1.2872,1.449065353,20.089,5.2562,52.5,119.6926
2022-05-01,14580,0.931705954,0.931705954,6.93,4.377,3760.6,3.71,9.383,1.535390757,15.6258,823.38,1.2644,1.394116827,19.6525,4.7315,60.25,117.1702
2022-04-01,14495,0.948676596,0.948676596,7.0554,4.352,3950.95,3.835,9.3675,1.548946716,15.8079,851.13,1.2856,1.415828968,20.411,4.9721,70.2,116.2984
2022-03-01,14368,0.903750565,0.903750565,6.7212,4.203,3767.82,3.676,8.7863,1.442169022,14.6038,785.88,1.2499,1.336898396,19.845,4.739,79.25,115.0057
2022-02-01,14365,0.89134504,0.89134504,6.6291,4.196,3933.01,3.773,8.8166,1.479508803,15.3614,798,1.2675,1.377031121,20.461,5.1599,101.04,115.0507
2022-01-01,14380,0.890234132,0.890234132,6.6231,4.184,3941.41,3.837,8.8941,1.5211439,15.3808,799.9,1.2705,1.415628539,20.625,5.3041,77.248,115.8172
2021-12-01,14250,0.87966221,0.87966221,6.5405,4.164,4065.41,3.9852,8.8067,1.465416178,15.9921,851.1,1.2634,1.377410468,20.487,5.5703,74.5607,115.0036
2021-11-01,14320,0.882145378,0.882145378,6.5585,4.2,3992.2,4.0538,9.0332,1.466060695,15.8735,826.7,1.2776,1.40390285,21.4368,5.6239,73.8449,114.0758
2021-10-01,14165,0.864977078,0.864977078,6.4333,4.139,3757.53,3.9865,8.4419,1.39586823,15.2038,813.2,1.2387,1.329610424,20.545,5.6372,70.8625,113.4532
2021-09-01,14310,0.863483292,0.863483292,6.4226,4.185,3805.33,4.1208,8.7454,1.449905756,15.0884,810.53,1.2678,1.383891503,20.63,5.4428,72.5775,113.4124
2021-08-01,14265,0.846955196,0.846955196,6.2977,4.155,3766.68,4.0766,8.692,1.419647927,14.5112,772.63,1.2614,1.367053999,20.063,5.1492,73.1175,113.0721
2021-07-01,14460,0.842459983,0.842459983,6.266,4.218,3874,4.0584,8.813,1.433897333,14.5622,756.2,1.247,1.361655773,19.855,5.2123,73.0725,111.5888
2021-06-01,14495,0.843525938,0.843525938,6.2713,4.15,3747,3.8397,8.6008,1.432254368,14.2676,731.7,1.2394,1.333688984,19.931,4.9686,72.975,111.2252
2021-05-01,14275,0.81799591,0.81799591,6.0818,4.122,3705.75,3.8271,8.3258,1.375894331,13.7183,722.43,1.2062,1.292991983,19.9461,5.2172,73.25,112.6426
2021-04-01,14440,0.832085206,0.832085206,6.1854,4.093,3751.43,3.7764,8.3147,1.396648045,14.4938,710.3,1.2289,1.296008294,20.226,5.4366,75.16,113.3497
2021-03-01,14520,0.8526603,0.8526603,6.3392,4.145,3658.95,3.7427,8.5492,1.432049262,14.7665,720.2,1.2558,1.316482359,20.422,5.6315,75.591,112.0275
2021-02-01,14240,0.82822594,0.82822594,6.1589,4.052,3644.5,3.6477,8.652,1.382552191,15.0926,723.51,1.2739,1.297858533,20.848,5.5986,74.156,111.4953
2021-01-01,14020,0.823994726,0.823994726,6.1271,4.04,3567.63,3.636,8.5345,1.390820584,15.1575,734.59,1.2777,1.308557969,20.5855,5.4625,75.75,111.9051
2020-12-01,14040,0.81879964,0.81879964,6.0924,4.02,3414.5,3.619,8.5779,1.391788448,14.6878,709.75,1.273,1.299714063,19.871,5.1937,73.79,114.1033
2020-11-01,14090,0.838363514,0.838363514,6.2396,4.073,3594.25,3.6058,8.8936,1.424298533,15.4662,760.7,1.3,1.361470388,20.166,5.3319,76.3282,115.7882
2020-10-01,14620,0.858590195,0.858590195,6.3913,4.151,3868.85,3.6135,9.5347,1.511487304,16.2438,773.05,1.3317,1.423284942,21.171,5.7446,79.354,116.3534
2020-09-01,14840,0.85338795,0.85338795,6.351,4.153,3825.25,3.6017,9.33,1.512859304,16.7339,784.77,1.3319,1.396453009,22.099,5.6112,77.5275,116.9576
2020-08-01,14560,0.837801609,0.837801609,6.235,4.163,3739.71,3.5418,8.7194,1.485442662,16.9361,776.21,1.3045,1.355932203,21.8785,5.4914,73.8085,118.7004
2020-07-01,14530,0.84932903,0.84932903,6.3226,4.237,3731.33,3.5317,9.086,1.507840772,17.0088,756.43,1.3413,1.40016802,22.2714,5.224,74.22,119.6845
2020-06-01,14180,0.890392663,0.890392663,6.633,4.282,3748.32,3.5407,9.615,1.549907006,17.321,822.9,1.3573,1.448855404,22.9889,5.4661,71.0825,122.6238
2020-05-01,14575,0.901063255,0.901063255,6.7107,4.345,3726,3.429,9.6995,1.612643122,17.5405,798.4,1.3769,1.500150015,22.1675,5.3361,70.1425,123.2894
2020-04-01,14825,0.912825194,0.912825194,6.8121,4.293,3952.58,3.372,10.2414,1.63291966,18.5166,833.4,1.3941,1.53609831,24.151,5.4858,74.29,121.0285
2020-03-01,16300,0.906700517,0.906700517,6.7655,4.313,4059,3.4307,10.4003,1.679543164,17.8402,854.23,1.4059,1.62999185,23.714,5.2046,78.419,116.7095
2020-02-01,14340,0.907029478,0.907029478,6.775,4.211,3523,3.4529,9.3945,1.599744041,15.6619,817.21,1.3396,1.536334306,19.611,4.4733,66.7027,115.2786
2020-01-01,13650,0.901469395,0.901469395,6.7356,4.095,3417,3.384,9.1991,1.547508511,14.9958,799.33,1.3235,1.494544911,18.8353,4.282,63.9512,115.9107
2019-12-01,13880,0.89206066,0.89206066,6.662,4.089,3285.23,3.311,8.7784,1.48456057,13.9937,751.5,1.2986,1.424298533,18.925,4.019,61.9191,116.5605
2019-11-01,14100,0.907852928,0.907852928,6.7808,4.175,3515.5,3.4009,9.2187,1.557632399,14.6385,803.12,1.3275,1.478415139,19.562,4.2364,64.354,116.7479
2019-10-01,14032,0.896860987,0.896860987,6.6987,4.1775,3377,3.344,9.1906,1.559819061,15.093,740.6,1.3159,1.450747135,19.228,4.0174,64.1517,117.3256
2019-09-01,14190,0.91759956,0.91759956,6.8493,4.185,3476.75,3.369,9.0935,1.597188947,15.133,728.3,1.3239,1.481700993,19.7275,4.1551,64.8139,117.102
2019-08-01,14180,0.91000091,0.91000091,6.7835,4.203,3439.65,3.39,9.1169,1.58579131,15.18,720.8,1.331,1.48456057,20.0575,4.1445,66.667,115.0785
2019-07-01,14012,0.903016074,0.903016074,6.7415,4.125,3278.43,3.302,8.8643,1.525320317,14.3364,703.4,1.3189,1.46113384,19.1265,3.8125,63.6413,115.4279
2019-06-01,14125,0.87966221,0.87966221,6.5638,4.13,3211,3.2845,8.5313,1.488759863,14.0733,677.15,1.309,1.424501425,19.2162,3.8518,63.2525,115.957
2019-05-01,14270,0.895495657,0.895495657,6.6864,4.189,3375,3.3776,8.7532,1.530456076,14.58,709.46,1.3512,1.441337561,19.612,3.9218,65.408,114.9024
2019-04-01,14245,0.891662951,0.891662951,6.6577,4.132,3231.25,3.3012,8.6277,1.498576352,14.2935,677.34,1.3386,1.418842225,18.9402,3.9207,64.583,114.7823
2019-03-01,14235,0.891503967,0.891503967,6.6545,4.08,3186.03,3.315,8.6216,1.470155837,14.4825,680.05,1.3344,1.409641951,19.4215,3.9238,65.67,114.4106
2019-02-01,14060,0.879507476,0.879507476,6.5611,4.065,3080.25,3.2987,8.5606,1.469291801,14.0797,655.5,1.3166,1.409641951,19.2775,3.7511,65.955,114.4403
2019-01-01,13970,0.873820343,0.873820343,6.5212,4.094,3103.25,3.3309,8.4301,1.445922499,13.2477,655.41,1.3122,1.375137514,19.1058,3.6439,65.339,116.2111
2018-12-01,14375,0.871915599,0.871915599,6.5107,4.13,3245,3.368,8.6387,1.488759863,14.3473,692.85,1.3637,1.418640942,19.6403,3.8804,69.68,116.1678
2018-11-01,14300,0.883782589,0.883782589,6.5932,4.182,3232.5,3.3786,8.5906,1.453911021,13.8592,671.37,1.3293,1.367053999,20.396,3.8662,67.06,114.8301
2018-10-01,15200,0.884173298,0.884173298,6.5953,4.183,3215.13,3.3668,8.4342,1.534919417,14.7848,695.66,1.3152,1.41382723,20.3295,3.7218,65.865,114.0783
2018-09-01,14900,0.861474845,0.861474845,6.4263,4.137,2959.8,3.2995,8.1448,1.511487304,14.1398,657.49,1.2904,1.383508578,18.708,4.0477,65.5748,113.8309
2018-08-01,14725,0.862143288,0.862143288,6.4253,4.108,3046.25,3.3005,8.3853,1.511030523,14.68,681.05,1.3037,1.390820584,19.08,4.0545,67.4715,113.0594
2018-07-01,14415,0.855358823,0.855358823,6.3727,4.063,2888.1,3.2671,8.1544,1.467351431,13.27,637.12,1.3005,1.346619984,18.643,3.7557,62.496,112.8435
2018-06-01,14325,0.855944535,0.855944535,6.3763,4.038,2929.25,3.2802,8.142,1.478415139,13.7225,653.71,1.313,1.35098622,19.909,3.8765,62.7855,111.046
2018-05-01,13890,0.855431993,0.855431993,6.3642,3.978,2889.7,3.271,8.1772,1.429183936,12.695,630.39,1.2956,1.321527686,19.908,3.7225,62.3496,107.9428
2018-04-01,13910,0.828020204,0.828020204,6.1677,3.92,2804,3.2482,8.0139,1.421666193,12.4638,613.18,1.2838,1.327844908,18.7125,3.5066,62.9362,107.9473
2018-03-01,13760,0.811622433,0.811622433,6.0479,3.862,2790,3.226,7.8478,1.382361073,11.831,603.4,1.2891,1.302422506,18.15,3.3046,57.121,107.65
2018-02-01,13740,0.820142705,0.820142705,6.106,3.915,2865.5,3.2648,7.9001,1.386962552,11.7883,594.74,1.283,1.288493751,18.8305,3.2458,56.3404,108.3567
2018-01-01,13387,0.805152979,0.805152979,5.9947,3.8995,2829.4,3.214,7.7105,1.358142062,11.8575,602.15,1.2313,1.241619071,18.5905,3.1858,56.1872,110.8758
2017-12-01,13565,0.833611204,0.833611204,6.2041,4.044,2982,3.237,8.207,1.411233418,12.3574,614.65,1.2577,1.281886938,19.648,3.3121,57.6575,111.1635
2017-11-01,13524,0.840194925,0.840194925,6.2515,4.0875,3011.99,3.2295,8.3177,1.464128843,13.691,647,1.2894,1.321702353,18.629,3.2726,58.4446,110.8892
2017-10-01,13560,0.858811405,0.858811405,6.3892,4.2315,3041,3.249,8.1666,1.46092038,14.1239,635.95,1.2884,1.306335728,19.147,3.2724,58.312,108.8542
2017-09-01,13470,0.846596681,0.846596681,6.2979,4.219,2932.65,3.2609,7.959,1.387925052,13.5461,639.5,1.2467,1.27665007,18.25,3.1614,57.507,109.9059
2017-08-01,13342,0.839771582,0.839771582,6.2442,4.269,2947.1,3.2342,7.7598,1.393145723,12.9902,624.7,1.248,1.25849484,17.882,3.1474,57.994,111.0606
2017-07-01,13324,0.844594595,0.844594595,6.2793,4.28,2984,3.24,7.8616,1.331026221,13.1653,649.1,1.2477,1.249687578,17.7917,3.1259,59.768,112.7603
2017-06-01,13325,0.875426771,0.875426771,6.5075,4.291,3041.58,3.2467,8.3454,1.363884343,13.0476,664.43,1.2962,1.301066875,18.1228,3.3063,58.9206,114.2591
2017-05-01,13321,0.889600569,0.889600569,6.6151,4.279,2916,3.269,8.4338,1.4120305,13.1015,672.85,1.3499,1.346076188,18.6192,3.2262,56.602,114.7698
2017-04-01,13327,0.917852226,0.917852226,6.8267,4.339,2938.31,3.2436,8.5816,1.456452083,13.3618,666.43,1.365,1.336183859,18.81,3.1758,56.9167,115.6558
2017-03-01,13323,0.93905531,0.93905531,6.981,4.424,2873.11,3.2448,8.5949,1.427551749,13.4197,659.21,1.3311,1.310959622,18.72,3.123,56.2355,116.1204
2017-02-01,13331,0.945626478,0.945626478,7.0282,4.438,2923.7,3.263,8.3922,1.390820584,13.1149,650.18,1.3299,1.305994515,20.1,3.1086,58.2986,117.7858
2017-01-01,13347,0.926354794,0.926354794,6.8862,4.428,2918.5,3.2672,8.241,1.368738024,13.4601,647.85,1.3028,1.318739285,20.832,3.1507,60.097,117.9048
2016-12-01,13470,0.951203272,0.951203272,7.0638,4.4845,3001.5,3.355,8.637,1.440714594,13.7311,669.29,1.343,1.386001386,20.715,3.2532,61.263,116.1075
2016-11-01,13550,0.944733113,0.944733113,7.0255,4.464,3074,3.4096,8.5185,1.412229911,14.08,675.49,1.3433,1.354646437,20.567,3.3827,64.077,113.4747
2016-10-01,13047,0.910829766,0.910829766,6.7728,4.19,3003,3.359,8.2556,1.398992725,13.46,652.4,1.3408,1.314233145,18.859,3.1878,63.3155,112.3169
2016-09-01,13047,0.889838049,0.889838049,6.6225,4.132,2882.35,3.3815,7.9838,1.373437715,13.71,657.55,1.3127,1.306506402,19.375,3.2589,62.8705,111.4384
2016-08-01,13265,0.89637863,0.89637863,6.6701,4.048,2971.1,3.3905,8.3227,1.379690949,14.73,680.09,1.3104,1.330849082,18.7801,3.2266,65.3545,112.4773
2016-07-01,13097,0.895255148,0.895255148,6.6567,4.067,3066.93,3.3471,8.4471,1.388503194,13.875,654.84,1.3028,1.316655695,18.7465,3.2471,65.9755,111.5596
2016-06-01,13210,0.900576369,0.900576369,6.6955,4.025,2919.15,3.2831,8.3611,1.402524544,14.68,661.5,1.2923,1.342281879,18.268,3.2126,63.7495,111.1405
2016-05-01,13655,0.898553329,0.898553329,6.6812,4.123,3089.7,3.3719,8.3779,1.479946722,15.7081,692.07,1.3092,1.383317195,18.4664,3.6105,66.7558,110.0171
2016-04-01,13180,0.873057447,0.873057447,6.4999,3.903,2846.05,3.2759,8.0399,1.434102969,14.2295,660.6,1.2551,1.315443304,17.17,3.4352,64.6905,111.8934
2016-03-01,13255,0.878889084,0.878889084,6.5476,3.9,2999.51,3.31,8.2599,1.448645516,14.7637,669.9,1.3004,1.306506402,17.2786,3.5925,66.9688,114.2817
2016-02-01,13367,0.919878576,0.919878576,6.8597,4.2,3290.23,3.5185,8.6859,1.517911354,15.8565,696.1,1.3538,1.400952648,18.125,4.0156,75.2506,115.2344
2016-01-01,13770,0.923020122,0.923020122,6.8873,4.15,3278.92,3.4684,8.6742,1.545833977,15.871,712.8,1.3971,1.4120305,18.1,3.9973,75.4626,112.7857
2015-12-01,13785,0.920810313,0.920810313,6.8718,4.29,3169.5,3.4068,8.8398,1.465201465,15.4615,707.85,1.3839,1.374570447,17.17,3.9593,72.9495,111.6916
2015-11-01,13830,0.946700748,0.946700748,7.0615,4.256,3143.6,3.3613,8.6952,1.519756839,14.4479,710.47,1.3362,1.383891503,16.5715,3.8675,66.3,109.9036
2015-10-01,13675,0.908677874,0.908677874,6.7766,4.292,2895.86,3.2701,8.482,1.476886723,13.8185,691.2,1.3076,1.401148942,16.492,3.8562,64,110.8513
2015-09-01,14645,0.894774517,0.894774517,6.6748,4.394,3086.81,3.2223,8.5135,1.564210856,13.8406,696.2,1.3312,1.425110446,16.9173,3.9478,65.3218,109.9768
2015-08-01,14045,0.89198109,0.89198109,6.6572,4.192,3054.2,3.236,8.2771,1.578781181,13.261,692.57,1.3135,1.406469761,16.7502,3.6187,63.843,108.1236
2015-07-01,13525,0.91016656,0.91016656,6.7934,3.8156,2879,3.1762,8.1722,1.519295047,12.671,674,1.3086,1.369487812,16.1077,3.4204,61.726,106.179
2015-06-01,13330,0.898069151,0.898069151,6.6975,3.772,2604.73,3.1666,7.8419,1.478852411,12.1649,638.92,1.2491,1.298026999,15.7374,3.102,55.3,105.4065
2015-05-01,13223,0.91016656,0.91016656,6.7875,3.664,2530,3.1434,7.7684,1.408450704,12.1531,617.6,1.2445,1.309586171,15.374,3.1788,52.355,106.3523
2015-04-01,12960,0.891106755,0.891106755,6.6518,3.56,2381,3.121,7.5302,1.313370108,11.909,611,1.2075,1.26630366,15.3433,3.014,51.565,107.3647
2015-03-01,13070,0.931966449,0.931966449,6.9617,3.702,2599,3.0832,8.0587,1.339046599,12.1255,624,1.2686,1.314924392,15.2588,3.1947,58.205,105.1685
2015-02-01,12920,0.893415528,0.893415528,6.6675,3.61,2499.5,3.093,7.6618,1.322751323,11.663,616.97,1.2506,1.280573697,14.946,2.838,61.53,103.7607
2015-01-01,12665,0.886053518,0.886053518,6.5844,3.629,2439,3.061,7.7239,1.377790025,11.6435,632.83,1.273,1.287664177,14.984,2.6814,69.0825,101.4441
2014-12-01,12380,0.826651236,0.826651236,6.1547,3.495,2388,2.979,7.472,1.282544568,11.566,606.4,1.1618,1.224289912,14.744,2.657,58.047,99.1147
2014-11-01,12199,0.803212851,0.803212851,5.9778,3.381,2216.5,2.922,7.0277,1.274047649,11.076,607.94,1.1413,1.175226231,13.9355,2.5651,50.38,97.4396
2014-10-01,12080,0.798466943,0.798466943,5.9423,3.2895,2057,2.922,6.7518,1.285347044,11.0345,574.82,1.1265,1.137138958,13.4755,2.4779,43.0075,96.1209
2014-09-01,12180,0.791702953,0.791702953,5.8926,3.279,2024.9,2.886,6.4227,1.280901755,11.2805,597.8,1.1196,1.143510577,13.4245,2.4449,39.5936,94.5808
2014-08-01,11685,0.761498629,0.761498629,5.6715,3.15,1920.25,2.844,6.194,1.196315349,10.6595,586.26,1.0875,1.071466838,13.0851,2.2355,37.0475,93.6039
2014-07-01,11575,0.746937556,0.746937556,5.5677,3.196,1876.16,2.7995,6.2845,1.177024482,10.702,571.98,1.0904,1.07584723,13.2164,2.2634,35.7191,93.8274
2014-06-01,11845,0.730406837,0.730406837,5.4449,3.2095,1878.75,2.797,6.1296,1.142074006,10.634,552.3,1.0667,1.060445387,12.9654,2.2137,33.9779,93.67
2014-05-01,11670,0.733675715,0.733675715,5.4737,3.215,1896,2.763,5.9689,1.17688596,10.566,549.28,1.0841,1.074229241,12.8557,2.2403,34.915,93.9956
2014-04-01,11558,0.721188519,0.721188519,5.3808,3.261,1935,2.807,5.9486,1.161035644,10.473,563.95,1.0958,1.077237962,13.0761,2.232,35.622,94.4408
2014-03-01,11355,0.726216412,0.726216412,5.4219,3.263,1971.37,2.8088,5.988,1.153003574,10.5225,548.22,1.1048,1.079680415,13.0577,2.2714,35.0325,94.6456
2014-02-01,11604,0.724532676,0.724532676,5.4063,3.276,2042.5,2.7955,6.0023,1.192037192,10.7565,558.65,1.1064,1.120322653,13.238,2.3381,36.045,94.4648
2014-01-01,12205,0.741564702,0.741564702,5.5302,3.345,2015.04,2.818,6.2767,1.23685838,11.109,555.27,1.1126,1.14246544,13.3525,2.4122,35.1662,93.534
2013-12-01,12160,0.727537286,0.727537286,5.4262,3.277,1929,2.793,6.0663,1.218620522,10.447,525.3,1.062,1.121956692,13.0315,2.3618,32.89,93.3737
2013-11-01,11955,0.735889322,0.735889322,5.4881,3.223,1931.5,2.8,6.1257,1.230769231,10.155,532.77,1.0614,1.097694841,13.094,2.3355,33.1388,92.4993
2013-10-01,11265,0.736268591,0.736268591,5.4881,3.155,1892,2.7735,5.9396,1.210653753,9.9999,512.15,1.0428,1.057305984,13.013,2.239,32.079,93.4706
2013-09-01,11570,0.739426205,0.739426205,5.5114,3.256,1906,2.7825,6.0103,1.206854936,10.0205,504.97,1.0308,1.073883162,13.089,2.2156,32.379,93.7149
2013-08-01,10910,0.756429652,0.756429652,5.6402,3.285,1932.33,2.8065,6.1113,1.295504599,10.23,510.1,1.0534,1.124100719,13.3705,2.3859,33.258,93.8724
2013-07-01,10270,0.751879699,0.751879699,5.6037,3.245,1895,2.794,5.8893,1.252818842,9.818,513.5,1.0275,1.113585746,12.7275,2.2764,32.955,93.2836
2013-06-01,9920,0.768757688,0.768757688,5.7316,3.158,1920.35,2.7795,6.067,1.291822762,9.83,507.3,1.0518,1.094570928,12.936,2.2315,32.8305,92.529
2013-05-01,9790,0.769526741,0.769526741,5.7359,3.0975,1901.7,2.741,5.8671,1.260398286,10.043,499.7,1.0375,1.044932079,12.798,2.1418,31.9175,92.0478
2013-04-01,9720,0.759532128,0.759532128,5.661,3.0415,1824.49,2.641,5.7676,1.169727454,8.9653,470.8,1.0071,0.964413155,12.132,2.001,31.123,92.4132
2013-03-01,9715,0.78015291,0.78015291,5.8147,3.092,1819,2.5885,5.8443,1.194457716,9.2175,471.4,1.0172,0.959969281,12.31,2.0235,31.0725,91.5509
2013-02-01,9660,0.765931373,0.765931373,5.7101,3.091,1811.9,2.5785,5.7348,1.213003396,8.975,472.75,1.0303,0.97924011,12.7761,1.9795,30.645,90.8255
